"date..UTC.0.","Al_Flags","Al_Concentration..ng.m3.","Al_Concentration.Uncertainty..ng.m3.","Si_Flags","Si_Concentration..ng.m3.","Si_Concentration.Uncertainty..ng.m3.","P_Flags","P_Concentration..ng.m3.","P_Concentration.Uncertainty..ng.m3.","S_Flags","S_Concentration..ng.m3.","S_Concentration.Uncertainty..ng.m3.","Cl_Flags","Cl_Concentration..ng.m3.","Cl_Concentration.Uncertainty..ng.m3.","K_Flags","K_Concentration..ng.m3.","K_Concentration.Uncertainty..ng.m3.","Ca_Flags","Ca_Concentration..ng.m3.","Ca_Concentration.Uncertainty..ng.m3.","Ti_Flags","Ti_Concentration..ng.m3.","Ti_Concentration.Uncertainty..ng.m3.","V_Flags","V_Concentration..ng.m3.","V_Concentration.Uncertainty..ng.m3.","Cr_Flags","Cr_Concentration..ng.m3.","Cr_Concentration.Uncertainty..ng.m3.","Mn_Flags","Mn_Concentration..ng.m3.","Mn_Concentration.Uncertainty..ng.m3.","Fe_Flags","Fe_Concentration..ng.m3.","Fe_Concentration.Uncertainty..ng.m3.","Co_Flags","Co_Concentration..ng.m3.","Co_Concentration.Uncertainty..ng.m3.","Ni_Flags","Ni_Concentration..ng.m3.","Ni_Concentration.Uncertainty..ng.m3.","Cu_Flags","Cu_Concentration..ng.m3.","Cu_Concentration.Uncertainty..ng.m3.","Zn_Flags","Zn_Concentration..ng.m3.","Zn_Concentration.Uncertainty..ng.m3.","Ga_Flags","Ga_Concentration..ng.m3.","Ga_Concentration.Uncertainty..ng.m3.","Ge_Flags","Ge_Concentration..ng.m3.","Ge_Concentration.Uncertainty..ng.m3.","As_Flags","As_Concentration..ng.m3.","As_Concentration.Uncertainty..ng.m3.","Se_Flags","Se_Concentration..ng.m3.","Se_Concentration.Uncertainty..ng.m3.","Br_Flags","Br_Concentration..ng.m3.","Br_Concentration.Uncertainty..ng.m3.","Sr_Flags","Sr_Concentration..ng.m3.","Sr_Concentration.Uncertainty..ng.m3.","Y_Flags","Y_Concentration..ng.m3.","Y_Concentration.Uncertainty..ng.m3.","Zr_Flags","Zr_Concentration..ng.m3.","Zr_Concentration.Uncertainty..ng.m3.","Mo_Flags","Mo_Concentration..ng.m3.","Mo_Concentration.Uncertainty..ng.m3.","Pd_Flags","Pd_Concentration..ng.m3.","Pd_Concentration.Uncertainty..ng.m3.","Ag_Flags","Ag_Concentration..ng.m3.","Ag_Concentration.Uncertainty..ng.m3.","Cd_Flags","Cd_Concentration..ng.m3.","Cd_Concentration.Uncertainty..ng.m3.","In_Flags","In_Concentration..ng.m3.","In_Concentration.Uncertainty..ng.m3.","Sn_Flags","Sn_Concentration..ng.m3.","Sn_Concentration.Uncertainty..ng.m3.","Sb_Flags","Sb_Concentration..ng.m3.","Sb_Concentration.Uncertainty..ng.m3.","Te_Flags","Te_Concentration..ng.m3.","Te_Concentration.Uncertainty..ng.m3.","Ba_Flags","Ba_Concentration..ng.m3.","Ba_Concentration.Uncertainty..ng.m3.","La_Flags","La_Concentration..ng.m3.","La_Concentration.Uncertainty..ng.m3.","Ce_Flags","Ce_Concentration..ng.m3.","Ce_Concentration.Uncertainty..ng.m3.","Pt_Flags","Pt_Concentration..ng.m3.","Pt_Concentration.Uncertainty..ng.m3.","Hg_Flags","Hg_Concentration..ng.m3.","Hg_Concentration.Uncertainty..ng.m3.","Tl_Flags","Tl_Concentration..ng.m3.","Tl_Concentration.Uncertainty..ng.m3.","Pb_Flags","Pb_Concentration..ng.m3.","Pb_Concentration.Uncertainty..ng.m3.","Bi_Flags","Bi_Concentration..ng.m3.","Bi_Concentration.Uncertainty..ng.m3.","PM.size.fraction"
"2021-08-28 03:00:00","E: Uncertainty",346.4374,581.4902,NA,0,0,NA,0,0,NA,325.9827,21.6702,NA,186.4483,12.5559,NA,44.3838,4.1426,NA,32.6402,2.9968,"E: Uncertainty",0.2052,0.9713,"E: Uncertainty",0.033,0.7146,NA,2.4997,0.6247,NA,1.4633,0.7491,NA,37.2358,1.9798,NA,0,0,"E: Uncertainty",0.3949,0.4883,NA,1.5108,0.4908,NA,11.4631,0.7651,NA,0,0,NA,0,0,NA,1.2153,0.3858,NA,0.6603,0.422,NA,4.2556,0.6296,"E: Uncertainty",0.6253,1.4849,NA,0,0,NA,0,0,NA,0,0,NA,13.537,8.7627,"E: Uncertainty",3.499,11.4513,"E: Uncertainty",3.3954,13.1689,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.1903,2.6523,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,4.9413,0.8542,NA,0,0,"PM2.5"
"2021-08-28 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 05:00:00","E: Uncertainty",542.1967,591.4851,NA,0,0,NA,0,0,NA,467.1447,26.0205,NA,244.3762,14.3182,NA,51.7159,4.432,NA,33.5565,3.0682,"E: Uncertainty",0.1354,1.0073,"E: Uncertainty",0.0678,0.7306,NA,2.5666,0.6438,NA,4.6945,0.837,NA,48.9773,2.3572,NA,0,0,"E: Uncertainty",0.034,0.5121,NA,1.9228,0.5268,NA,18.0968,0.9847,NA,0,0,NA,0,0,NA,1.053,0.3965,NA,0.6849,0.431,NA,5.8183,0.676,"E: Uncertainty",0.2556,1.5168,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.476,8.7252,"E: Uncertainty",2.652,11.5083,"E: Uncertainty",1.5649,13.6339,NA,0,0,NA,0,0,"E: Uncertainty",6.0521,32.1382,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.328,1.9771,NA,0,0,NA,0,0,NA,0,0,NA,3.5763,0.8472,NA,0,0,"PM2.5"
"2021-08-28 06:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 07:00:00",NA,1255.6197,623.8988,NA,0,0,NA,0,0,NA,658.7222,31.8286,NA,350.3303,17.4847,NA,47.0636,4.428,NA,57.0813,3.7729,"E: Uncertainty",0.9294,1.0999,NA,0,0,NA,5.9126,0.7582,NA,4.1921,0.8609,NA,69.0152,3.0102,NA,0,0,NA,0.701,0.5372,NA,2.3851,0.5539,NA,17.0846,0.9647,NA,0,0,NA,0,0,NA,1.9981,0.4254,NA,0.6507,0.4432,NA,6.9928,0.719,"E: Uncertainty",1.3293,1.5796,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",4.0736,9.1121,"E: Uncertainty",4.3071,12.3896,"E: Uncertainty",2.0267,14.2954,NA,0,0,NA,0,0,"E: Uncertainty",2.7788,33.0068,"E: Uncertainty",2.7575,46.0248,"E: Uncertainty",0.4674,2.9647,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.3068,0.8002,NA,0,0,"PM2.5"
"2021-08-28 08:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 09:00:00","E: Uncertainty",173.0342,589.1617,NA,0,0,NA,0,0,NA,698.8247,32.9039,NA,134.2166,11.1952,NA,50.5979,4.3578,NA,44.779,3.3373,NA,2.3888,1.053,"E: Uncertainty",0.1057,0.7378,NA,4.2837,0.6869,NA,2.3398,0.7873,NA,69.3586,3.0064,NA,0,0,"E: Uncertainty",0.3531,0.502,NA,2.3651,0.5356,NA,14.8614,0.8844,NA,0,0,NA,0,0,NA,1.5255,0.3961,NA,0.5855,0.4227,NA,4.1808,0.639,"E: Uncertainty",0.3008,1.5064,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.73,8.7697,"E: Uncertainty",0.3381,11.7071,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2.1074,0.7845,NA,0,0,"PM2.5"
"2021-08-28 10:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 11:00:00","E: Uncertainty",524.3995,590.4232,NA,0,0,NA,0,0,NA,570.4071,28.8345,NA,43.9538,8.7449,NA,33.5601,3.863,NA,39.1783,3.1727,NA,1.7835,1.0519,"E: Uncertainty",0.0199,0.7584,NA,0.7581,0.6067,NA,0,0,NA,56.5569,2.6064,NA,0,0,"E: Uncertainty",0.1042,0.4901,NA,2.1631,0.5314,NA,6.3491,0.6133,NA,0,0,NA,0,0,"E: Uncertainty",0.3072,0.3698,"E: Uncertainty",0.3157,0.4218,NA,2.6075,0.6076,"E: Uncertainty",0.4611,1.5264,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.3706,8.8639,"E: Uncertainty",4.0608,11.6045,"E: Uncertainty",2.0539,13.6903,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",7.7745,44.1718,"E: Uncertainty",0.1623,2.7862,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2.916,0.8174,NA,0,0,"PM2.5"
"2021-08-28 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 13:00:00","E: Uncertainty",109.9256,567.4363,NA,0,0,NA,0,0,NA,426.3705,24.4043,NA,0,0,NA,44.0125,4.033,NA,27.7974,2.8269,NA,1.283,0.996,"E: Uncertainty",0.0194,0.7194,"E: Uncertainty",0.2572,0.5496,"E: Uncertainty",0.2842,0.7022,NA,53.5669,2.4948,NA,0,0,NA,0,0,NA,1.6836,0.4949,NA,3.2018,0.4926,NA,0,0,NA,0,0,NA,0.4016,0.3445,"E: Uncertainty",0.0212,0.3872,NA,2.4731,0.5882,"E: Uncertainty",0.1342,1.4503,NA,0,0,NA,0,0,NA,0,0,NA,9.4825,8.6773,"E: Uncertainty",4.2054,11.6493,NA,0,0,NA,0,0,"E: Uncertainty",0.3251,24.9064,"E: Uncertainty",10.0935,30.5288,"E: Uncertainty",5.0448,42.125,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.2592,0.7221,NA,0,0,"PM2.5"
"2021-08-28 14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 15:00:00","E: Uncertainty",264.8795,595.9291,NA,0,0,NA,0,0,NA,374.4768,22.8529,NA,0,0,NA,41.2843,3.989,NA,37.7231,3.1139,"E: Uncertainty",0.7269,1.0121,NA,0,0,"E: Uncertainty",0.0138,0.5593,"E: Uncertainty",0.5321,0.7388,NA,65.026,2.8698,NA,0,0,NA,0,0,NA,2.2957,0.5211,NA,3.5562,0.5178,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.0135,0.3967,NA,2.4208,0.6001,"E: Uncertainty",0.052,1.4891,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.401,8.8585,"E: Uncertainty",3.4336,11.7909,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",1.0498,31.5209,NA,0,0,"E: Uncertainty",1.9636,2.7908,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.0355,0.6879,NA,0,0,NA,2.3961,0.7741,NA,0,0,"PM2.5"
"2021-08-28 16:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 17:00:00","E: Uncertainty",182.4543,594.0476,NA,0,0,NA,0,0,NA,281.2105,20.5056,NA,0,0,NA,30.3404,3.7371,NA,36.104,3.0763,NA,1.154,1.0434,NA,0,0,"E: Uncertainty",0.0881,0.5808,"E: Uncertainty",0.2215,0.7389,NA,69.4078,3.0115,NA,0,0,NA,0,0,NA,2.1192,0.5265,NA,3.2043,0.519,NA,0,0,NA,0,0,"E: Uncertainty",0.253,0.3667,NA,0,0,NA,2.4931,0.6091,"E: Uncertainty",0.5822,1.5313,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",5.0152,8.8889,"E: Uncertainty",1.1902,11.7353,"E: Uncertainty",1.2274,13.7364,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.4066,0.7758,NA,0,0,"PM2.5"
"2021-08-28 18:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 19:00:00","E: Uncertainty",359.1435,579.1649,NA,0,0,NA,0,0,NA,300.8613,20.779,NA,0,0,NA,70.9702,4.8037,NA,38.953,3.1296,NA,3.7283,1.0975,NA,0,0,"E: Uncertainty",0.2534,0.5709,NA,1.2499,0.7499,NA,244.4828,8.542,NA,0,0,NA,0,0,NA,15.6013,0.9448,NA,16.0318,0.9187,NA,0,0,NA,0,0,NA,1.5347,0.3905,NA,0,0,NA,3.5821,0.6134,"E: Uncertainty",0.5442,1.4576,NA,0,0,NA,0,0,NA,0,0,NA,11.3765,8.7695,"E: Uncertainty",1.3094,11.4344,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",4.5394,30.8474,NA,0,0,NA,8.5412,2.9275,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2.815,0.7853,NA,0,0,"PM2.5"
"2021-08-28 20:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 21:00:00","E: Uncertainty",474.0337,602.7514,NA,0,0,NA,0,0,NA,391.9591,23.7795,NA,32.7029,8.7895,NA,76.9049,5.1525,NA,49.3914,3.5438,NA,1.1773,1.0641,NA,0,0,"E: Uncertainty",0.1672,0.5757,"E: Uncertainty",0.3681,0.7405,NA,132.938,5.0181,"E: Uncertainty",0.0755,0.6235,NA,0,0,NA,7.9594,0.7122,NA,18.9974,1.0155,NA,0,0,NA,0,0,NA,2.1175,0.4351,NA,0.4424,0.4294,NA,25.027,1.1637,"E: Uncertainty",0.2514,1.5069,NA,0,0,NA,0,0,NA,0,0,NA,24.0574,9.1273,"E: Uncertainty",1.2367,11.8789,"E: Uncertainty",3.3549,13.7266,NA,0,0,NA,0,0,"E: Uncertainty",14.9035,31.8312,NA,0,0,"E: Uncertainty",2.4968,2.8767,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,10.5404,1.0459,NA,0,0,"PM2.5"
"2021-08-28 22:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-28 23:00:00","E: Uncertainty",134.6329,820.5857,NA,0,0,NA,0,0,NA,344.1305,29.5265,NA,0,0,NA,63.6538,6.2576,NA,45.8375,4.5469,NA,2.8375,1.5286,"E: Uncertainty",0.2619,1.0638,"E: Uncertainty",0.556,0.8045,"E: Uncertainty",0.4752,1.0178,NA,137.5194,5.8914,NA,0,0,NA,0,0,NA,7.3634,0.9327,NA,10.1993,0.995,NA,0,0,NA,0,0,NA,1.855,0.5797,NA,1.72,0.6375,NA,4.5806,0.8899,NA,0,0,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",11.682,12.948,"E: Uncertainty",2.1192,16.6779,NA,0,0,NA,0,0,"E: Uncertainty",4.2543,36.4659,"E: Uncertainty",6.1862,44.4486,"E: Uncertainty",6.1713,60.5835,"E: Uncertainty",2.786,3.9788,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,5.1402,1.2279,NA,0,0,"PM2.5"
"2021-08-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-29 01:00:00","E: Uncertainty",23.9627,584.9678,NA,0,0,NA,0,0,NA,524.5228,27.478,NA,0,0,NA,61.6775,4.6784,NA,20.75,2.7785,NA,1.1153,1.0477,"E: Uncertainty",0.7158,0.7738,"E: Uncertainty",0.0803,0.5755,NA,0,0,NA,68.8281,2.989,NA,0,0,"E: Uncertainty",0.3363,0.5048,NA,2.5735,0.5394,NA,11.5886,0.7863,NA,0,0,NA,0,0,NA,2.1571,0.4196,NA,7.7963,0.607,NA,8.6112,0.7415,"E: Uncertainty",0.3231,1.5036,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",3.3645,8.9046,"E: Uncertainty",0.5217,11.8439,NA,0,0,NA,0,0,"E: Uncertainty",8.5674,25.7418,NA,0,0,"E: Uncertainty",1.2894,43.3813,"E: Uncertainty",0.3137,2.7875,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",0.0612,0.686,NA,0,0,NA,4.5633,0.8571,NA,0,0,"PM2.5"
"2021-08-29 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-29 03:00:00","E: Uncertainty",177.6809,585.8908,NA,0,0,NA,0,0,NA,517.2755,27.2842,NA,0,0,NA,56.4114,4.4567,NA,18.8075,2.6579,"E: Uncertainty",0.6178,1.0269,"E: Uncertainty",0.458,0.7569,NA,0,0,NA,0,0,NA,29.5945,1.7353,"E: Uncertainty",0.2459,0.5984,"E: Uncertainty",0.1072,0.4838,NA,1.2788,0.4892,NA,7.136,0.6338,NA,0,0,NA,0,0,NA,2.2391,0.4274,NA,0.648,0.4252,NA,5.6319,0.6674,"E: Uncertainty",0.0974,1.5063,NA,0,0,NA,0,0,NA,0,0,"E: Uncertainty",8.1991,8.8362,NA,0,0,"E: Uncertainty",2.3215,13.3769,NA,0,0,"E: Uncertainty",1.9477,26.0546,NA,0,0,"E: Uncertainty",4.4579,43.3836,"E: Uncertainty",0.2764,2.7688,NA,0,0,NA,0.0206,7e-04,NA,0,0,NA,0,0,NA,0,0,NA,4.0733,0.8562,NA,0,0,"PM2.5"
"2021-08-29 04:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-08-29 05:00:00","E: Uncertainty",268.7549,570.4957,NA,0,0,NA,0,0,NA,801.3252,35.8216,NA,0,0,NA,48.5618,4.189,NA,9.3521,2.3851,NA,0,0,"E: Uncertainty",0.4642,0.7369,NA,0,0,"E: Uncertainty",0.2422,0.7001,NA,30.6136,1.7638,NA,0,0,"E: Uncertainty",0.4725,0.4845,NA,1.6063,0.4911,NA,7.317,0.6302,NA,0,0,NA,0,0,NA,1.1915,0.3724,NA,0.6135,0.408,NA,5.3188,0.6364,"E: Uncertainty",0.0293,1.435,NA,0,0,NA,0,0,NA,0,0,NA,12.1888,8.7234,"E: Uncertainty",0.8905,11.4721,"E: Uncertainty",3.8087,13.3511,NA,0,0,"E: Uncertainty",1.8355,24.7445,"E: Uncertainty",1.5842,30.4991,"E: Uncertainty",8.4476,42.3034,"E: Uncertainty",0.3785,2.6577,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,2.6238,0.7665,NA,0,0,"PM2.5"
"2021-08-29 06:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
